chrPerturbationTarget	startPerturbationTarget	endPerturbationTarget	chrTSS	startTSS	endTSS	GeneSymbol	EffectSize	Significant	Regulated	IncludeInModel	Reason	CellType	padj	PowerAtEffectSize=0.25	EffectSize95ConfidenceIntervalLow	EffectSize95ConfidenceIntervalHigh	name	Reference	expt.class
chr19	13094325	13094825	chr19	12902309	12902309	JUNB	0.1138807	FALSE	FALSE	TRUE	NA	K562	0.252820419809	NA	NA	NA	chr19:13094325-13094825|JUNB|K562	Fulco2019	distal
chr19	13095965	13096465	chr19	12902309	12902309	JUNB	0.02600256	FALSE	FALSE	TRUE	NA	K562	0.9233723571979999	NA	NA	NA	chr19:13095965-13096465|JUNB|K562	Fulco2019	distal
chr19	13107305	13107805	chr19	12902309	12902309	JUNB	0.09459437	FALSE	FALSE	TRUE	NA	K562	0.28571914600299997	NA	NA	NA	chr19:13107305-13107805|JUNB|K562	Fulco2019	genic
chr19	13123985	13124525	chr19	12902309	12902309	JUNB	-0.06656173	FALSE	FALSE	TRUE	NA	K562	0.594581108514	NA	NA	NA	chr19:13123985-13124525|JUNB|K562	Fulco2019	genic
chr19	13127205	13127805	chr19	12902309	12902309	JUNB	-0.01984912	FALSE	FALSE	TRUE	NA	K562	0.9714820996369999	NA	NA	NA	chr19:13127205-13127805|JUNB|K562	Fulco2019	genic
chr19	13133545	13134045	chr19	12902309	12902309	JUNB	0.07074622	FALSE	FALSE	TRUE	NA	K562	0.672659075195	NA	NA	NA	chr19:13133545-13134045|JUNB|K562	Fulco2019	genic
chr19	13144765	13145325	chr19	12902309	12902309	JUNB	0.06698958	FALSE	FALSE	TRUE	NA	K562	0.594581108514	NA	NA	NA	chr19:13144765-13145325|JUNB|K562	Fulco2019	genic
chr19	13162305	13162805	chr19	12902309	12902309	JUNB	0.06968501	FALSE	FALSE	TRUE	NA	K562	0.594581108514	NA	NA	NA	chr19:13162305-13162805|JUNB|K562	Fulco2019	genic
chr19	13172085	13172605	chr19	12902309	12902309	JUNB	0.00566197	FALSE	FALSE	TRUE	NA	K562	0.97879725347	NA	NA	NA	chr19:13172085-13172605|JUNB|K562	Fulco2019	genic
chr19	13180365	13180865	chr19	12902309	12902309	JUNB	-0.01629399	FALSE	FALSE	TRUE	NA	K562	0.9599194182459999	NA	NA	NA	chr19:13180365-13180865|JUNB|K562	Fulco2019	genic
chr19	13190225	13190725	chr19	12902309	12902309	JUNB	-0.00466613	FALSE	FALSE	TRUE	NA	K562	0.97879725347	NA	NA	NA	chr19:13190225-13190725|JUNB|K562	Fulco2019	genic
chr19	13204505	13205025	chr19	12902309	12902309	JUNB	-0.00808009	FALSE	FALSE	TRUE	NA	K562	0.9714820996369999	NA	NA	NA	chr19:13204505-13205025|JUNB|K562	Fulco2019	genic
chr19	13208405	13209625	chr19	12902309	12902309	JUNB	-0.00124382	FALSE	FALSE	TRUE	NA	K562	0.990522466802	NA	NA	NA	chr19:13208405-13209625|JUNB|K562	Fulco2019	genic
chr19	13213425	13214345	chr19	12902309	12902309	JUNB	0.0991429	FALSE	FALSE	FALSE	PromoterElement	K562	0.0582093061835	NA	NA	NA	chr19:13213425-13214345|JUNB|K562	Fulco2019	tss
chr19	13215145	13215725	chr19	12902309	12902309	JUNB	0.0379259	FALSE	FALSE	TRUE	NA	K562	0.778464236738	NA	NA	NA	chr19:13215145-13215725|JUNB|K562	Fulco2019	genic
chr19	13227213	13228345	chr19	12902309	12902309	JUNB	0.02085511	FALSE	FALSE	FALSE	PromoterElement	K562	0.957135649408	NA	NA	NA	chr19:13227213-13228345|JUNB|K562	Fulco2019	tss
chr19	13228625	13229351	chr19	12902309	12902309	JUNB	0.11441509	FALSE	FALSE	FALSE	PromoterElement	K562	0.142942784884	NA	NA	NA	chr19:13228625-13229351|JUNB|K562	Fulco2019	tss
chr19	13229485	13229985	chr19	12902309	12902309	JUNB	0.03396626	FALSE	FALSE	FALSE	PromoterElement	K562	0.828103035459	NA	NA	NA	chr19:13229485-13229985|JUNB|K562	Fulco2019	tss
chr19	13260938	13261531	chr19	12902309	12902309	JUNB	0.02549456	FALSE	FALSE	FALSE	PromoterElement	K562	0.865790917942	NA	NA	NA	chr19:13260938-13261531|JUNB|K562	Fulco2019	tss
chr19	13262245	13262985	chr19	12902309	12902309	JUNB	0.00936961	FALSE	FALSE	TRUE	NA	K562	0.9714820996369999	NA	NA	NA	chr19:13262245-13262985|JUNB|K562	Fulco2019	genic
chr19	13263605	13264105	chr19	12902309	12902309	JUNB	0.10353746	FALSE	FALSE	TRUE	NA	K562	0.252820419809	NA	NA	NA	chr19:13263605-13264105|JUNB|K562	Fulco2019	genic
chr19	13266245	13266765	chr19	12902309	12902309	JUNB	0.06645264	FALSE	FALSE	TRUE	NA	K562	0.594581108514	NA	NA	NA	chr19:13266245-13266765|JUNB|K562	Fulco2019	distal
chr19	13273605	13274145	chr19	12902309	12902309	JUNB	-0.00352234	FALSE	FALSE	TRUE	NA	K562	0.97879725347	NA	NA	NA	chr19:13273605-13274145|JUNB|K562	Fulco2019	distal
chr19	13274445	13275785	chr19	12902309	12902309	JUNB	-0.02124119	FALSE	FALSE	TRUE	NA	K562	0.885132205763	NA	NA	NA	chr19:13274445-13275785|JUNB|K562	Fulco2019	distal
chr19	13283085	13283605	chr19	12902309	12902309	JUNB	0.05107868	FALSE	FALSE	TRUE	NA	K562	0.761174794484	NA	NA	NA	chr19:13283085-13283605|JUNB|K562	Fulco2019	distal
chr19	13301925	13302425	chr19	12902309	12902309	JUNB	0.06121623	FALSE	FALSE	TRUE	NA	K562	0.7731647529569999	NA	NA	NA	chr19:13301925-13302425|JUNB|K562	Fulco2019	distal
chr19	13306445	13306985	chr19	12902309	12902309	JUNB	0.01395629	FALSE	FALSE	TRUE	NA	K562	0.9714820996369999	NA	NA	NA	chr19:13306445-13306985|JUNB|K562	Fulco2019	distal
chr19	13323585	13324085	chr19	12902309	12902309	JUNB	0.03208198	FALSE	FALSE	TRUE	NA	K562	0.865790917942	NA	NA	NA	chr19:13323585-13324085|JUNB|K562	Fulco2019	genic
chr19	13345245	13345765	chr19	12902309	12902309	JUNB	0.00761213	FALSE	FALSE	TRUE	NA	K562	0.97879725347	NA	NA	NA	chr19:13345245-13345765|JUNB|K562	Fulco2019	genic
chr19	13358545	13359065	chr19	12902309	12902309	JUNB	-0.00903066	FALSE	FALSE	TRUE	NA	K562	0.9714820996369999	NA	NA	NA	chr19:13358545-13359065|JUNB|K562	Fulco2019	genic
chr19	13371805	13372345	chr19	12902309	12902309	JUNB	0.11917622	FALSE	FALSE	TRUE	NA	K562	0.350650264612	NA	NA	NA	chr19:13371805-13372345|JUNB|K562	Fulco2019	genic
chr19	13373145	13373685	chr19	12902309	12902309	JUNB	0.03933227	FALSE	FALSE	TRUE	NA	K562	0.885132205763	NA	NA	NA	chr19:13373145-13373685|JUNB|K562	Fulco2019	genic
chr19	13387865	13388365	chr19	12902309	12902309	JUNB	0.05384884	FALSE	FALSE	TRUE	NA	K562	0.761174794484	NA	NA	NA	chr19:13387865-13388365|JUNB|K562	Fulco2019	genic
chr19	13388705	13389265	chr19	12902309	12902309	JUNB	-0.00201208	FALSE	FALSE	TRUE	NA	K562	0.990522466802	NA	NA	NA	chr19:13388705-13389265|JUNB|K562	Fulco2019	genic
chr19	13492665	13493165	chr19	12902309	12902309	JUNB	0.05087253	FALSE	FALSE	TRUE	NA	K562	0.775129056181	NA	NA	NA	chr19:13492665-13493165|JUNB|K562	Fulco2019	genic
chr19	13507325	13507905	chr19	12902309	12902309	JUNB	-0.01259425	FALSE	FALSE	TRUE	NA	K562	0.9714820996369999	NA	NA	NA	chr19:13507325-13507905|JUNB|K562	Fulco2019	genic
chr19	13512165	13512685	chr19	12902309	12902309	JUNB	0.12018737	FALSE	FALSE	TRUE	NA	K562	0.429095364943	NA	NA	NA	chr19:13512165-13512685|JUNB|K562	Fulco2019	genic
chr19	13539145	13539665	chr19	12902309	12902309	JUNB	-0.03450512	FALSE	FALSE	TRUE	NA	K562	0.885132205763	NA	NA	NA	chr19:13539145-13539665|JUNB|K562	Fulco2019	genic
chr19	13693805	13694345	chr19	12902309	12902309	JUNB	-0.09510758	FALSE	FALSE	TRUE	NA	K562	0.594581108514	NA	NA	NA	chr19:13693805-13694345|JUNB|K562	Fulco2019	distal
chr12	54089985	54090485	chr12	54813050	54813050	ITGA5	-0.024815056	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54089985-54090485|ITGA5|K562	Fulco2019	distal
chr12	54095465	54096005	chr12	54813050	54813050	ITGA5	-0.005955163	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54095465-54096005|ITGA5|K562	Fulco2019	distal
chr12	54113365	54113885	chr12	54813050	54813050	ITGA5	0.020598316	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54113365-54113885|ITGA5|K562	Fulco2019	genic
chr12	54120005	54120525	chr12	54813050	54813050	ITGA5	-0.047997057	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54120005-54120525|ITGA5|K562	Fulco2019	genic
chr12	54121057	54121645	chr12	54813050	54813050	ITGA5	-0.013922837	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54121057-54121645|ITGA5|K562	Fulco2019	tss
chr12	54137285	54137825	chr12	54813050	54813050	ITGA5	0.014491734	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54137285-54137825|ITGA5|K562	Fulco2019	distal
chr12	54140345	54140845	chr12	54813050	54813050	ITGA5	-0.024447599	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54140345-54140845|ITGA5|K562	Fulco2019	distal
chr12	54145285	54145785	chr12	54813050	54813050	ITGA5	0.004947476	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54145285-54145785|ITGA5|K562	Fulco2019	tss
chr12	54150568	54151385	chr12	54813050	54813050	ITGA5	0.006511376	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54150568-54151385|ITGA5|K562	Fulco2019	tss
chr12	54161385	54161905	chr12	54813050	54813050	ITGA5	0.026442918	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54161385-54161905|ITGA5|K562	Fulco2019	distal
chr12	54185445	54185945	chr12	54813050	54813050	ITGA5	0.018537457	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54185445-54185945|ITGA5|K562	Fulco2019	distal
chr12	54202705	54203225	chr12	54813050	54813050	ITGA5	-0.002109557	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54202705-54203225|ITGA5|K562	Fulco2019	distal
chr12	54332165	54332825	chr12	54813050	54813050	ITGA5	0.0038236	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54332165-54332825|ITGA5|K562	Fulco2019	tss
chr12	54335385	54335985	chr12	54813050	54813050	ITGA5	-0.023788818	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54335385-54335985|ITGA5|K562	Fulco2019	genic
chr12	54338465	54338985	chr12	54813050	54813050	ITGA5	-0.055688796	FALSE	FALSE	TRUE	NA	K562	0.943864635415	NA	NA	NA	chr12:54338465-54338985|ITGA5|K562	Fulco2019	genic
chr12	54342605	54343125	chr12	54813050	54813050	ITGA5	-0.014327066	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54342605-54343125|ITGA5|K562	Fulco2019	distal
chr12	54343245	54343805	chr12	54813050	54813050	ITGA5	0.005657466	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54343245-54343805|ITGA5|K562	Fulco2019	distal
chr12	54344065	54344565	chr12	54813050	54813050	ITGA5	-0.013911294	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54344065-54344565|ITGA5|K562	Fulco2019	distal
chr12	54357185	54357705	chr12	54813050	54813050	ITGA5	0.003593884	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54357185-54357705|ITGA5|K562	Fulco2019	genic
chr12	54357725	54358345	chr12	54813050	54813050	ITGA5	-0.012162768	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54357725-54358345|ITGA5|K562	Fulco2019	genic
chr12	54368490	54368990	chr12	54813050	54813050	ITGA5	0.0141743	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54368490-54368990|ITGA5|K562	Fulco2019	tss
chr12	54378565	54379553	chr12	54813050	54813050	ITGA5	0.021588157	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54378565-54379553|ITGA5|K562	Fulco2019	tss
chr12	54381545	54382065	chr12	54813050	54813050	ITGA5	-0.002417354	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54381545-54382065|ITGA5|K562	Fulco2019	genic
chr12	54382805	54383305	chr12	54813050	54813050	ITGA5	-0.010260824	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54382805-54383305|ITGA5|K562	Fulco2019	genic
chr12	54389105	54389625	chr12	54813050	54813050	ITGA5	-0.005541852	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54389105-54389625|ITGA5|K562	Fulco2019	genic
chr12	54393185	54394152	chr12	54813050	54813050	ITGA5	-0.028188531	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54393185-54394152|ITGA5|K562	Fulco2019	tss
chr12	54397785	54398285	chr12	54813050	54813050	ITGA5	-0.006315086	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54397785-54398285|ITGA5|K562	Fulco2019	distal
chr12	54399665	54400165	chr12	54813050	54813050	ITGA5	-0.012878249	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54399665-54400165|ITGA5|K562	Fulco2019	distal
chr12	54402639	54403139	chr12	54813050	54813050	ITGA5	-0.083629824	FALSE	FALSE	FALSE	PromoterElement	K562	0.8596432333509999	NA	NA	NA	chr12:54402639-54403139|ITGA5|K562	Fulco2019	tss
chr12	54411545	54412065	chr12	54813050	54813050	ITGA5	0.001943818	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54411545-54412065|ITGA5|K562	Fulco2019	genic
chr12	54412345	54412885	chr12	54813050	54813050	ITGA5	-0.01885091	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54412345-54412885|ITGA5|K562	Fulco2019	genic
chr12	54421925	54422445	chr12	54813050	54813050	ITGA5	-0.005945025	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54421925-54422445|ITGA5|K562	Fulco2019	tss
chr12	54426245	54427081	chr12	54813050	54813050	ITGA5	-0.020747804	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54426245-54427081|ITGA5|K562	Fulco2019	tss
chr12	54433825	54434345	chr12	54813050	54813050	ITGA5	0.019477333	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54433825-54434345|ITGA5|K562	Fulco2019	genic
chr12	54447410	54447910	chr12	54813050	54813050	ITGA5	0.01876682	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54447410-54447910|ITGA5|K562	Fulco2019	tss
chr12	54474725	54475265	chr12	54813050	54813050	ITGA5	-0.069198499	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54474725-54475265|ITGA5|K562	Fulco2019	tss
chr12	54475357	54475965	chr12	54813050	54813050	ITGA5	0.011413986	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54475357-54475965|ITGA5|K562	Fulco2019	tss
chr12	54476285	54476785	chr12	54813050	54813050	ITGA5	-0.038375343	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54476285-54476785|ITGA5|K562	Fulco2019	genic
chr12	54477645	54478185	chr12	54813050	54813050	ITGA5	-0.064695763	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54477645-54478185|ITGA5|K562	Fulco2019	genic
chr12	54486645	54487205	chr12	54813050	54813050	ITGA5	-0.046333534	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54486645-54487205|ITGA5|K562	Fulco2019	genic
chr12	54532765	54533265	chr12	54813050	54813050	ITGA5	0.006807935	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54532765-54533265|ITGA5|K562	Fulco2019	distal
chr12	54552865	54553385	chr12	54813050	54813050	ITGA5	-0.001549655	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54552865-54553385|ITGA5|K562	Fulco2019	distal
chr12	54555385	54555905	chr12	54813050	54813050	ITGA5	-0.003781917	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54555385-54555905|ITGA5|K562	Fulco2019	distal
chr12	54562745	54563305	chr12	54813050	54813050	ITGA5	0.013786575	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54562745-54563305|ITGA5|K562	Fulco2019	distal
chr12	54569125	54569625	chr12	54813050	54813050	ITGA5	0.008393102	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54569125-54569625|ITGA5|K562	Fulco2019	distal
chr12	54582528	54583125	chr12	54813050	54813050	ITGA5	0.06484853	FALSE	FALSE	FALSE	PromoterElement	K562	0.629148059186	NA	NA	NA	chr12:54582528-54583125|ITGA5|K562	Fulco2019	tss
chr12	54585265	54585765	chr12	54813050	54813050	ITGA5	-0.009324233	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54585265-54585765|ITGA5|K562	Fulco2019	distal
chr12	54589485	54589985	chr12	54813050	54813050	ITGA5	-0.034752348	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54589485-54589985|ITGA5|K562	Fulco2019	distal
chr12	54591285	54591785	chr12	54813050	54813050	ITGA5	-0.019531405	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54591285-54591785|ITGA5|K562	Fulco2019	distal
chr12	54595045	54595565	chr12	54813050	54813050	ITGA5	-0.031530312	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54595045-54595565|ITGA5|K562	Fulco2019	distal
chr12	54601485	54602005	chr12	54813050	54813050	ITGA5	-0.001425437	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54601485-54602005|ITGA5|K562	Fulco2019	distal
chr12	54603585	54604125	chr12	54813050	54813050	ITGA5	-0.025882945	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54603585-54604125|ITGA5|K562	Fulco2019	distal
chr12	54608405	54608905	chr12	54813050	54813050	ITGA5	0.004752355	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54608405-54608905|ITGA5|K562	Fulco2019	distal
chr12	54609345	54609845	chr12	54813050	54813050	ITGA5	-0.014096811	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54609345-54609845|ITGA5|K562	Fulco2019	distal
chr12	54609905	54611245	chr12	54813050	54813050	ITGA5	-0.022705281	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54609905-54611245|ITGA5|K562	Fulco2019	distal
chr12	54613765	54614305	chr12	54813050	54813050	ITGA5	0.022345685	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54613765-54614305|ITGA5|K562	Fulco2019	distal
chr12	54621105	54621625	chr12	54813050	54813050	ITGA5	0.019196678	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54621105-54621625|ITGA5|K562	Fulco2019	distal
chr12	54621725	54622225	chr12	54813050	54813050	ITGA5	0.03862959	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54621725-54622225|ITGA5|K562	Fulco2019	distal
chr12	54635065	54635585	chr12	54813050	54813050	ITGA5	0.043732993	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54635065-54635585|ITGA5|K562	Fulco2019	genic
chr12	54645365	54645945	chr12	54813050	54813050	ITGA5	-0.04350624	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54645365-54645945|ITGA5|K562	Fulco2019	genic
chr12	54653079	54653685	chr12	54813050	54813050	ITGA5	-0.012548487	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54653079-54653685|ITGA5|K562	Fulco2019	tss
chr12	54655565	54656105	chr12	54813050	54813050	ITGA5	0.021139191	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54655565-54656105|ITGA5|K562	Fulco2019	genic
chr12	54656205	54656725	chr12	54813050	54813050	ITGA5	0.014591114	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54656205-54656725|ITGA5|K562	Fulco2019	genic
chr12	54659645	54660145	chr12	54813050	54813050	ITGA5	-0.016287856	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54659645-54660145|ITGA5|K562	Fulco2019	genic
chr12	54673305	54675605	chr12	54813050	54813050	ITGA5	0.022621852	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54673305-54675605|ITGA5|K562	Fulco2019	tss
chr12	54676805	54677305	chr12	54813050	54813050	ITGA5	-0.040470294	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54676805-54677305|ITGA5|K562	Fulco2019	genic
chr12	54679625	54680125	chr12	54813050	54813050	ITGA5	-0.000527238	FALSE	FALSE	TRUE	NA	K562	0.99732727927	NA	NA	NA	chr12:54679625-54680125|ITGA5|K562	Fulco2019	genic
chr12	54680325	54680885	chr12	54813050	54813050	ITGA5	0.004886858	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54680325-54680885|ITGA5|K562	Fulco2019	genic
chr12	54680945	54681885	chr12	54813050	54813050	ITGA5	-0.032807685	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54680945-54681885|ITGA5|K562	Fulco2019	distal
chr12	54681925	54682925	chr12	54813050	54813050	ITGA5	0.000528459	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54681925-54682925|ITGA5|K562	Fulco2019	distal
chr12	54685785	54686585	chr12	54813050	54813050	ITGA5	-0.024270897	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54685785-54686585|ITGA5|K562	Fulco2019	genic
chr12	54687885	54688405	chr12	54813050	54813050	ITGA5	0.016521674	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54687885-54688405|ITGA5|K562	Fulco2019	genic
chr12	54688465	54688965	chr12	54813050	54813050	ITGA5	-0.014491152	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54688465-54688965|ITGA5|K562	Fulco2019	genic
chr12	54689425	54689965	chr12	54813050	54813050	ITGA5	0.03171477	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54689425-54689965|ITGA5|K562	Fulco2019	tss
chr12	54690425	54690925	chr12	54813050	54813050	ITGA5	-0.025985919	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54690425-54690925|ITGA5|K562	Fulco2019	genic
chr12	54691565	54692125	chr12	54813050	54813050	ITGA5	0.000951093	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54691565-54692125|ITGA5|K562	Fulco2019	genic
chr12	54694571	54695545	chr12	54813050	54813050	ITGA5	0.016783676	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54694571-54695545|ITGA5|K562	Fulco2019	tss
chr12	54697345	54697845	chr12	54813050	54813050	ITGA5	-0.025011623	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54697345-54697845|ITGA5|K562	Fulco2019	distal
chr12	54698025	54698545	chr12	54813050	54813050	ITGA5	-0.056646717	FALSE	FALSE	TRUE	NA	K562	0.629148059186	NA	NA	NA	chr12:54698025-54698545|ITGA5|K562	Fulco2019	distal
chr12	54700765	54701285	chr12	54813050	54813050	ITGA5	-0.030881177	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54700765-54701285|ITGA5|K562	Fulco2019	distal
chr12	54718465	54719123	chr12	54813050	54813050	ITGA5	0.016358993	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54718465-54719123|ITGA5|K562	Fulco2019	tss
chr12	54724605	54725105	chr12	54813050	54813050	ITGA5	0.015553422	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54724605-54725105|ITGA5|K562	Fulco2019	genic
chr12	54730165	54730685	chr12	54813050	54813050	ITGA5	-0.024653213	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54730165-54730685|ITGA5|K562	Fulco2019	tss
chr12	54730945	54731525	chr12	54813050	54813050	ITGA5	-0.008274618	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54730945-54731525|ITGA5|K562	Fulco2019	tss
chr12	54731905	54732525	chr12	54813050	54813050	ITGA5	0.028523781	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54731905-54732525|ITGA5|K562	Fulco2019	genic
chr12	54745785	54746285	chr12	54813050	54813050	ITGA5	-0.027931962	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54745785-54746285|ITGA5|K562	Fulco2019	distal
chr12	54747224	54747805	chr12	54813050	54813050	ITGA5	0.039881373	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54747224-54747805|ITGA5|K562	Fulco2019	tss
chr12	54751865	54752385	chr12	54813050	54813050	ITGA5	-0.019712476	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54751865-54752385|ITGA5|K562	Fulco2019	genic
chr12	54752805	54754045	chr12	54813050	54813050	ITGA5	0.011534667	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54752805-54754045|ITGA5|K562	Fulco2019	genic
chr12	54754545	54755045	chr12	54813050	54813050	ITGA5	0.005700932	FALSE	FALSE	TRUE	NA	K562	0.991842183927	NA	NA	NA	chr12:54754545-54755045|ITGA5|K562	Fulco2019	genic
chr12	54758020	54758520	chr12	54813050	54813050	ITGA5	-0.00274169	FALSE	FALSE	FALSE	PromoterElement	K562	0.991842183927	NA	NA	NA	chr12:54758020-54758520|ITGA5|K562	Fulco2019	tss
chr12	54761265	54761785	chr12	54813050	54813050	ITGA5	0.092075095	FALSE	FALSE	TRUE	NA	K562	0.629148059186	NA	NA	NA	chr12:54761265-54761785|ITGA5|K562	Fulco2019	genic
